,id,name,license_id,address_number,address_street_name,ssn
429,14252,France Leipheimer,899918,2426,N Kedvale Rd,522631411
430,14255,Oscar Vielma,915148,107,Orchard Hill Park Dr,686320577
431,14266,Sarai Thakur,124854,1355,Universe Blvd,131979241
432,14277,Cheryll Nabers,497065,2330,West Ox Way,504511404
433,14284,Erick Siuda,181038,2361,Betty Mae St,855178366
434,14295,Don Widlak,638103,1202,Rexburg Ave,148164994
435,14297,Roslyn Ayer,368291,1436,Springman Circle,359457709
436,14302,Bradly Niedbala,302726,1256,Kurrawa St,494421182
437,14307,Dani Rawley,857212,3275,Twentyeighth Ave,362878596
438,14314,Kylee Chenard,539900,2300,Roskelley Dr,200917413
439,14315,Hilton Kounthapanya,476038,1954,Shore Edge Ave,498230299
440,14317,Efrain Lagunas,196256,308,West Sixth Circle,506191077
441,14324,Gerry Lofthouse,704869,117,Yarrunga Rd,343814539
442,14336,Rickie Dougan,647511,1952,Engel Blvd,511819312
443,14348,Christoper Keir,500166,351,Hildegarde St,809726158
444,14351,Herschel Linsday,575737,1128,Brotherhood Ave,218978020
445,14354,Lloyd Kraham,229811,3791,Whisper Hill Way,796856597
446,14370,Casey Sovocool,886103,689,Wilberforce Way,523346550
447,14373,Keitha Mysinger,248771,35,Heather Garden Blvd,813995604
448,14387,Michael Vieweg,425364,2130,Seven Hills Dr,796170041
449,14393,Mark Sinnett,948669,1484,Millsgate Way,378772939
450,14417,Jeremiah Milley,278310,2327,Woods Creek Circle,244014263
451,14421,Eloy Willetts,996490,2172,Riffa Ave,640247165
452,14430,Lizzette Montalbo,522521,2918,Ancroft Rd,544657374
453,14441,Monroe Hellerman,553585,804,Shadow Park Way,851923089
454,14451,Pete Olesky,328294,1114,Leaf Wing Rd,860343710
455,14455,Yesenia Vandawalker,360014,3427,Gazzard Dr,103924314
456,14459,Myron Varillas,748508,3975,N Monterey Circle,127674257
457,14464,Laureen Curnutte,505509,1178,Wharfe St,310209746
458,14468,Saturnina Zeimetz,156151,1225,Leder St,128724962
459,14482,Gregory Rickson,487794,1690,East Kensington St,866169791
460,14495,Takako Schegetz,595642,3385,Apiary Dr,518376466
461,14507,Cordie Dhondt,750208,3688,Challedon Rd,239669792
462,14510,Justine Hagos,183340,3847,Ardsley Dr,331613266
463,14523,Federico Valant,151858,1259,Mikasa Blvd,695591586
464,14532,Yelena Manecke,187586,1933,Goodhue Blvd,796830670
465,14536,Jefferey Stroot,734103,1007,Brook Bay Ave,362218791
466,14539,Ellsworth Wakefield,748810,571,Oakton Glen Blvd,774778798
467,14565,Jarvis Pincock,649891,2820,Goble Circle,911968601
468,14568,Levi Mcward,737089,3369,Park Glenn St,535998508
469,14577,Sam Walkington,110604,462,Parcel E Mayfair Way,228123723
470,14579,Derek Bramel,287445,1722,Manor Ct Circle,634182399
471,14588,Laci Sholar,495058,1715,Oakhall Circle,543127907
472,14591,Jeremiah Johanson,429738,3037,Gaines Blvd,276166162
473,14602,Damion Zagami,238290,2405,Wade Hill St,132012429
474,14612,Aretha Langmaid,182158,3443,Laars Way,762572434
475,14617,Angel Quay,972599,2142,Kitcheners Rd,540202645
476,14622,Quinton Hufstedler,328677,2803,Timbergate Way,603330058
477,14627,Dick Knipe,458873,3230,Basch Dr,910280086
478,14644,Amalia Moat,139921,554,Old Bath Way,434233620
479,14652,Elene Huddy,584477,1494,South Cedar Blvd,479035075
480,14669,Gearldine Mahabir,335353,83,Helman Ave,765478411
481,14710,Wayne Rudisell,802915,617,Wolski Ave,154150080
482,14712,Jordon Buteau,796112,3196,Gwyn Ave,229086359
483,14734,Stewart Febles,660033,3529,Old Rubbly Way,102629149
484,14745,Leo Crocco,171794,2161,Broadford Circle,195245670
485,14747,Claude Siegel,484118,1957,Mantle Way,591651944
486,14749,Rodolfo Kaufman,264734,1787,Castle Croft Circle,507898228
487,14758,Dante Escue,143489,185,W Cossitt Rd,457620573
488,14761,Tameika Mcgarrigle,278654,912,Leewill St,101227402
489,14771,Oretha Eckstrom,502177,2826,Samoset Rd,654974303
490,14787,Suzan Randlett,891563,2550,Aqua Ave,816336280
491,14792,Milford Sara,689588,3188,Cornish Dr,576598609
492,14813,George Laity,777860,3901,Assumpton Rd,288816833
493,14817,Carl Gomey,916735,3105,Redberry Way,650376536
494,14821,Eda Snover,903934,1075,Idalyn St,126905168
495,14824,Tobias Tow,938869,2753,Lou Courtney St,134346691
496,14827,Marlin Hillwig,690583,3106,Pagum Ave,746496860
497,14849,Fay Marsden,985615,580,Deepdene Park Dr,774252565
498,14880,Sena Muschick,675018,1841,Bulkeley Rd,180706293
499,14887,Morty Schapiro,118009,4919,Northwestern Dr,111564949
500,14888,Kelley Milan,416505,2378,Parnham Dr,726079978
501,14903,Veronica Bristle,724640,3711,Jonathan Mitchell Blvd,286941818
502,14913,Dominick Mossing,104786,1607,Breck Rd,163505491
503,14920,Sidney Loker,587473,2373,Worsley Bridge Way,337145269
504,14930,Zella Pietrzyk,440964,3680,Sandgate Circle,443068729
505,14939,Saul Bash,912166,3607,W Henry Circle,570854469
506,14946,Walter Lacock,641141,1803,Rainsborough Rd,756117257
507,14948,Alta Rawdon,556615,2055,Picket Ave,613428055
508,14956,Eric Lozado,720072,769,Eastern Heights Dr,875714896
509,14970,Dominique Grriffin,739390,1473,Rainshaw Rd,941082466
510,14973,Sunshine Hummons,799086,2624,Mamaroneck Rd,115902249
511,15008,Daniele Mcrobbie,459397,1793,Burntlodge Rd,119993657
512,15012,Edda Petronio,462610,3583,Steve Biko Way,236415130
513,15027,Lloyd Sieker,210341,2060,S Municipal St,764817775
514,15030,Palma Firkins,365089,2096,Onieda Dr,265263730
515,15046,Kirby Bonnell,148175,570,Windhaven Rd,892320406
516,15058,Mara Reynalds,978879,1534,Vincennes Rd,356559423
517,15088,Genevive Zellmann,181558,1286,Whitaker Rd,809375761
518,15101,Dominga Skowyra,423158,2243,Pivington Ave,776787966
519,15108,Bernie Phyfiher,761779,3685,Gramsie Blvd,216426943
520,15113,Matthew Jerdee,826574,2399,Crow Trees St,764276243
521,15121,Genesis Solito,372175,2350,Mc Kinney Rd,385418101
522,15126,Kasey Compiseno,382736,2061,Gwyne Rd,744514576
523,15130,Alvin Maltby,122260,2748,Bourchier Blvd,523670154
524,15135,Michale Spriggle,529920,438,Dragoon St,229702218
525,15149,Mervin Marzinske,594818,610,Gayfere Rd,981195715
526,15161,Dedra Kellough,107129,3307,Dwelley Way,621473730
527,15165,Casey Neighbors,967351,2925,SE Davison Rd,795376522
528,15171,Weldon Penso,336999,311,Northwestern Dr,131379495
529,15201,Jeane Germinaro,157853,473,Giddings Ave,459828536
530,15202,Debera Eirich,334395,3818,W Byrne Blvd,124964846
531,15211,Josefina Shaull,651413,2076,Grand Park Blvd,337723796
532,15213,Martin Oxton,638631,890,Burquest Rd,687827528
533,15218,Millicent Yessios,907462,3743,Reaston Blvd,755130400
534,15247,Shondra Ledlow,108978,2906,Chuck Dr,492143109
535,15274,Alva Hurney,989097,2442,Tusmore St,714570896
536,15301,Melodee Hawman,608130,2761,Church End  East End Rd,419744334
537,15314,Valencia Sosby,255436,607,Croydon  Park Rd,433935301
538,15315,Yi Forsee,550761,3775,Hombrook Ave,640019829
539,15316,Katherine Depolis,609574,2143,Sally Dr,744460595
540,15317,Gudrun Hoople,115428,2298,Warslow Circle,380058676
541,15325,Jeramy Roehrenbeck,783775,291,Nascot Wood Ave,147782541
542,15355,Cordell Baccus,146439,1582,Powderhorn Ave,647572048
543,15361,Davis Halima,194594,3000,Moormead Rd,311562977
544,15363,Billie Hailes,386466,3051,Georgetown Dr,584888881
545,15376,Earlene Guggemos,790636,3484,Kenwyn Circle,195645209
546,15403,Meridith Howat,630178,3336,Ringwood Way,700783288
547,15412,Barney Burtis,414370,3852,Meadow Field St,727807158
548,15440,Lavone Falacco,830708,1607,Kanya Blvd,929111031
549,15447,Wendi Felling,156246,2711,Stima Dr,825007219
550,15462,Leif Montross,445327,360,Wishing Rock St,448625435
551,15465,Tomeka Salasar,241666,55,Blue Lupine St,351957629
552,15475,Catina Foresta,364559,2777,Hey Beck Rd,191490827
553,15477,Kimi Whitker,411661,2888,Reece Heights Way,830947985
554,15488,Susannah Geckles,877202,54,Olive Ranch Ave,544542823
555,15489,Temika Ellingboe,549368,1993,Old Elstead Blvd,683954711
556,15490,Rutha Caddel,646330,987,Glenaffric Ave,575289965
557,15506,Roscoe Roads,718062,2496,Spruell Dr,841910202
558,15508,Jimmie Rainier,541284,3005,Merseles Way,879258231
559,15520,Mitchel Staudt,354374,1912,Cumberlow Circle,671523045
560,15526,Alexandra Cakanic,316072,1841,Gloster Ave,753558574
561,15532,Cami Pollan,341763,3929,Burrawang St,325484032
562,15543,Chang Ekstein,935084,1840,Mount Castle Ave,886016660
563,15544,Mel Bull,924669,649,Leever Way,719983217
564,15552,Joanne Matthis,258814,1308,High Peak Ave,102449982
565,15557,Jacquelyn Barefoot,308814,3792,McColl St,883597649
566,15560,Aileen Galvan,953607,648,Ryegate Blvd,120677599
567,15567,Kyle Townsel,960046,825,Cloisterham St,219552281
568,15580,Percy Marshman,274530,3022,Sunhill Blvd,488629863
569,15581,Simon Weisenberg,443860,740,Liberty Hall Blvd,322544268
570,15590,Enid Veliz,509877,3699,Still Pond Rd,331502006
571,15592,Walton Trostle,370627,3047,Crowden Rd,254103600
572,15607,Carey Borchelt,745039,1026,Low Grove Dr,886213518
573,15608,Derick Moerke,255912,3758,Ryanlynn Dr,312519831
574,15609,Dudley Gillispie,281277,2548,Dobson Ave,351720316
575,15617,Neville Ziegenbein,453382,3514,Woolley Mill St,394654918
576,15618,Reita Suares,395582,1564,Brookline Rd,223100043
577,15637,Boyd Satter,787882,1759,Capen Dr,816012467
578,15645,Rhett Doing,293718,2139,Chuch Rd,644662880
579,15648,Bernardina Bondoc,160151,3926,Devereux Blvd,776081782
580,15650,Robert Haywood,685724,2490,Kimblehunt Blvd,346077336
581,15652,Mariah Hatlee,379396,1970,Wirralee Way,246503550
582,15655,Paris Massucci,864296,3208,Kennedy Memorial St,152937343
583,15657,Isreal Czubia,528348,2246,Woodclyffe Rd,121114556
584,15676,Renate Ashcroft,980664,3033,Boeske Circle,482022026
585,15678,Loren Merrett,528942,2969,Tonka Downs Rd,804371689
586,15689,Austin Vida,732223,1152,Red Cedar Point St,665728614
587,15690,Bettina Mingle,529864,433,Menow Blvd,299312843
588,15706,Delmer Pilch,483476,3873,Leigh Ave,279011013
589,15710,Harland Martiny,798984,3542,West Country Club St,938400777
590,15722,Shawn Clucas,795238,2254,Wilbanks Rd,286389774
591,15723,Santos Matarazzo,663683,3296,San Antonio Valley St,824231081
592,15740,Kylee Bronson,499686,3737,Weiland St,154550289
593,15758,Bridget Peeters,349366,3042,Ponds Edge Ave,158231856
594,15785,Barry Jeminez,517362,3157,Ursiline St,963766527
595,15797,Dick Schoenthal,928916,368,Horse Pond Way,269057931
596,15804,Laurel Diab,374126,1747,Chruchville Dr,180282024
597,15809,Cameron Elfenbein,279162,3557,Mottershead St,115154330
598,15822,Harrison Huckaby,974887,3034,West Angela St,587456661
599,15826,Eliseo Halward,105064,2245,Olde Colony Way,342907407
600,15844,Clarence Poncio,560393,3466,North Addison Dr,590641417
601,15851,Edison Showell,756366,754,Puttenden Ave,150314160
602,15854,Waltraud Bolander,704162,2262,Buckinghorse Way,157044353
603,15867,Napoleon Tranbarger,317515,2900,Velvetlake Way,612950162
604,15885,Elba Serge,103725,1794,Okeefe Dr,442867718
605,15889,Leslie Spunt,304379,3744,Taylor View Circle,528315992
606,15893,Jon Steptore,814818,2400,Burnhill Circle,300694770
607,15898,Jammie Colbenson,193571,2492,Liberty Mill St,947817498
608,15914,Mazie Lewitt,307755,3386,Acushnet Rd,650886719
609,15921,Lyman Mrazik,909016,964,Melland Circle,494547541
610,15922,Rosemary Soteros,716249,3426,Limmer Rd,495994143
611,15930,Joshua Lipovsky,808745,3945,Orestimba Dr,551955959
612,15933,Leeanne Stargell,505632,1247,Arrowwood Circle,188481211
613,15936,Booker Aaby,321394,2085,Honey Pot Rd,244812695
614,15942,Jaime Stratz,980681,2060,Beach View St,291320992
615,15943,Eleonor Mccarl,107014,2265,Quinn Canyon Blvd,707001238
616,15954,Starla Mowrer,592213,2687,Spreckels Lake Dr,304215504
617,15961,Brittaney Depass,216914,811,Wainman Way,429560339
618,15963,Vanessa Blackstock,863767,897,Tower Manor Rd,585557213
619,15976,Londa Booker,517952,2773,Glen Gerry St,491365450
620,15980,Hugh Piascik,716926,1830,Kyllo St,428650166
621,15985,Asley Milici,722941,1759,Kristina Rd,904881098
622,15987,Dorla Yeubanks,715863,1877,Siebert Ave,766818167
623,15992,Harland Chiapetto,311791,1744,Thornlaw Circle,667985350
624,15995,Vance Smee,793318,153,Papoose Lake Blvd,585158542
625,16019,Shaina Decato,634183,3087,South Eden St,395752082
626,16030,Mauro Ennen,181777,3537,Burnt Ember Dr,922586200
627,16039,Jason Laurelli,950323,2245,S Commons Dr,582751281
628,16043,Caroline Strohbehn,680830,2900,Cheam Way,331126427
629,16045,Marlys Loux,727636,666,Southwest Eddy Dr,366329146
630,16047,Inger Sarp,786204,131,Cauldwell Ave,124525411
631,16048,Gil Decourt,966873,1256,Skywest Blvd,807798993
632,16067,Jonathan Trueheart,120799,3173,Loslomas Circle,743268062
633,16074,Jeremy Washup,733350,1295,Great Jackson Blvd,701664735
634,16082,Elayne Moats,150510,627,Chesline Way,770431462
635,16089,Yoko Barta,206506,1789,Kingswick Circle,576295589
636,16100,Dominick Ree,681544,2957,Mulherin St,674801582
637,16122,Mauricio Uelmen,594327,1382,Lindsay McDermott Rd,259657241
638,16129,Pauletta Bucek,675546,1385,West Ticonderoga Blvd,860882069
639,16130,Felton Fehling,632313,854,Sandaba Rd,254353790
640,16135,Caren Sheng,111615,3364,Denton Rd,521940814
641,16153,Lawerence Drissel,221713,1764,Tarabrook Blvd,458895459
642,16156,Vaughn Harnly,916513,3769,Laurina Ave,566724981
643,16162,Ryan Kaai,261067,3823,Calbroke St,125274835
644,16167,Emanuel Corsa,613493,1856,Laws Brook Way,477101277
645,16205,Annice Cowboy,454929,964,Victoria Dock St,472213464
646,16232,Florencio Hodgman,522129,1011,Jericho Hill Blvd,990022949
647,16234,Johnnie Puga,676581,2236,Town Littleworth Rd,777193775
648,16241,Celine Rattu,435471,97,Yarrabin Rd,197442336
649,16247,Conrad Carmin,594996,3537,Tottenham Court Way,386718096
650,16260,Harold Witten,992314,2902,Runnymeade Circle,491374380
651,16264,Erlene Antaya,913496,1271,McFeeley Shipyard Blvd,980953822
652,16266,Donetta Mcginness,235131,3479,Shireoak Way,987997073
653,16267,Terrell Royals,468321,215,Kausen Rd,708098510
654,16283,Susan Krain,760603,1561,Stemer St,203247962
655,16295,Drew Lefeber,431446,3067,Ketelaar Rd,320770681
656,16307,Henry Brignac,913637,1857,Kennel Barn Rd,629596737
657,16317,Eric Estey,257087,3818,Aeolus Way,860545604
658,16321,Ira Never,916914,3682,Pocono Blvd,595840546
659,16324,Daryl Wakins,777881,3528,Schaaf Rd,877338851
660,16328,Tajuana Greulich,211290,715,Coonawarra Blvd,516213330
661,16344,Rachell Pavlak,267824,487,W Elms Court Way,739557327
662,16345,Delmar Mcleary,537735,2649,Cross Bay Dr,570041858
663,16351,Cole Sutphin,945230,3130,Hawthorne Ave,453684784
664,16355,Geraldine Darsow,528961,2782,Viewoak Dr,477495705
665,16371,Annabel Miller,490173,103,Franklin Ave,318771143
666,16374,Rodrick Cipriani,960397,325,Blue Shirt Way,623898905
667,16391,Leo Navone,240310,347,Maple Ridge Way,597608531
668,16401,Elfreda Lenoue,614409,1310,Stonedrop Rd,334476580
669,16403,Tiana Bembi,712292,2021,Coverly Rd,544295461
670,16420,Shante Hoernemann,586909,26,Vershire Way,957148785
671,16433,Hiroko Klaver,331332,2548,Raintree St,836851226
672,16454,Lael Omura,874127,2836,N Kingsbury Circle,199098510
673,16455,Collette Beagle,370170,3143,Easie Dr,781538715
674,16473,Ayesha Pattengale,146817,2293,Fjord Way,772945988
675,16475,Mui Graetz,197909,1409,Marys Blvd,779101919
676,16500,Mellissa Nakamoto,847359,1892,Hopeco Blvd,363190298
677,16518,Lawrence Bowery,601140,3552,Bardard Circle,195214613
678,16547,Forrest Franke,643914,3151,Penlow Dr,512311286
679,16548,Christa Lua,908889,3452,Helmsdale Ave,610069794
680,16557,Cornelius Soliz,521405,3555,Venus Blvd,591545811
681,16558,Darcey Toth,791184,1727,Elmstead Blvd,445389858
682,16568,Jae Antoniak,427323,2114,Edith Ave,816027986
683,16586,Leland Cordoba,355285,2759,Camp Arequipa St,804420360
684,16593,Kareem Aud,112201,818,Peitz Way,213289436
685,16598,Jonathan Ronnfeldt,519879,1945,Limehouse Rd,892075701
686,16603,Jesus Nee,137105,2245,Wood Hollow Dr,406888707
687,16607,Willie Caulfield,678456,3838,Walters Woods Way,294263625
688,16620,Kristel Fegaro,195352,2335,W Howell Ave,232910086
689,16640,Minh Mitschelen,201027,3154,Miller Hill Dr,260760014
690,16647,Bertram Jorres,497980,3509,Western Elms Ave,447030049
691,16655,Marina Majeske,263533,52,ZEnith Ave,123454171
692,16656,Shelton Buzzelle,543195,39,Kanst Circle,981303762
693,16657,Erwin Danza,659945,3758,Milton Hall St,465919514
694,16658,Jewel Coney,978026,418,N Louis Ave,761785357
695,16661,Ivan Capshaws,539108,364,Badlis Blvd,149124118
696,16667,Bev Bagger,816247,1152,Gas Works Rd,355554607
697,16703,Tawny Cuther,952331,262,Off Upper Manor Rd,802536722
698,16707,Stacy Mccullock,894481,3368,Dural St,265987757
699,16714,Vicenta Husser,477327,3796,Dufranc Way,788471716
700,16715,Genny Allgeyer,402171,710,Warrawidgee Circle,819176715
701,16725,Alida Feher,278056,1074,Love Grove Circle,300459357
702,16759,Rosemary Vidro,314334,2669,Dwas Line Blvd,279332673
703,16770,Luigi Reuschel,758368,2988,W Demont Rd,724613479
704,16773,Lieselotte Rebert,935576,879,Bryte St,657240439
705,16775,Jesse Delira,946970,2067,The Lakes St,549431211
706,16785,Daron Bartell,588377,3429,Owings Beach Dr,529823782
707,16793,German Kubishta,843096,3931,Lockingate Ave,876046556
708,16796,Cordelia Lierle,597447,3429,Lizwelch Rd,747767202
709,16814,Antonia Schacher,617219,3282,Tusk Ave,656642790
710,16852,Shona Oxendine,859710,908,Aux Sable Ave,242351531
711,16855,Glennis Boomhower,931484,452,Felwood Circle,989277246
712,16858,Marty Sortland,405098,2550,Langness Ave,982467150
713,16861,Stanley Colson,689270,3497,Teer Dr,695932874
714,16864,Ricardo Gumbert,985164,971,Kingcup Rd,642325194
715,16879,Margret Besarra,451075,1526,Barium Dr,802556011
716,16881,Blondell Dubois,720752,1315,Component Circle,764308796
717,16888,Deshawn Hendryx,987311,886,Cottall Rd,426102039
718,16932,Curt Stanczyk,385629,2987,Elgin Mental Hospital Dr,343649915
719,16939,Dane Nahass,248270,1903,Bewlys Circle,799326478
720,16957,Greg Grimmius,966620,58,Poynter Dr,295040766
721,16959,Lyla Keels,908765,2061,James R Rakow Ave,939934683
722,16964,Roderick Half,532999,2263,Erlanger Rd,870701653
723,16968,Angelika Spina,243353,3871,Clappers Dr,460271629
724,16987,Gerald Kozuch,471202,510,E Ross Way,888030775
725,16991,Kyle Wetz,992350,1826,Moreau Circle,689545692
726,16992,Berta Malboeuf,561407,3385,Glenfruin Ave,993608488
727,17010,Norene Meikle,640327,306,Booker T St,271884959
728,17016,Sung Naputi,750971,1997,Millay Circle,166761092
729,17017,Dustin Fraccola,965917,2218,Windwood St,450480667
730,17027,Cory Hiss,727634,2345,Rimworth Circle,112897459
731,17028,Andre Lindorf,461332,1653,Danis Way,272122502
732,17040,Russell Dasilua,297720,1625,Emerald Pointe Dr,123699800
733,17047,Romeo Bierschbach,876238,3706,South San Luis Way,196454177
734,17054,Blanca Buttross,995020,3959,Hilldown Ave,376013041
735,17062,Samuel Breckenstein,347391,2450,Waseca Blvd,985487049
736,17076,Loren Corvo,935114,496,N Nassau St,340756605
737,17086,Ahmad Meese,350065,1849,Roundy Rd,773689219
738,17097,Rosaura Bangura,478932,1800,Sandpits St,606921450
739,17115,Jae Gascot,272187,1312,Club View Rd,204905113
740,17116,Reyes Knoten,329118,2369,Wigshaw Ave,639494600
741,17123,Shaina Vancleaf,589176,25,Morinda St,156131908
742,17125,Major Lasko,147498,3493,Dot Circle,789319423
743,17131,Lynwood Neitzke,691716,927,Hanger Vale St,432057154
744,17141,Oneida Turpin,494356,3097,Norgrove Ave,806934038
745,17142,Herschel Altimus,775281,3385,Robinson Landing Blvd,655811472
746,17157,Daren Ioele,997703,3999,Hamstead Rd,333959263
747,17183,Tod Goldenberg,889374,3917,Hickock Rd,600021061
